,event,event_label,span_text,label,element,role_label,role,institution,institution_label,date,type_labels,person,family_members,family_name,given_name,person_id,related_to,name
14056,https://g17.dhi-roma.it/resources/event_3414,APOSTOLIC PROVISION 3414,Caroli Francisci Lagutii,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_62313,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_421,Novariensis,1678-01-04T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,According to the constitution,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_62313,[],Caroli Francisci Lagutii
14057,https://g17.dhi-roma.it/resources/event_22873,APOSTOLIC PROVISION 22873,Gulielmus Theobaldi,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_268870,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,1622-05-11T00:00:00Z,"act of grace,apostolic provision,papal grace,Undetermined reason,Unknown reason,Church institutions,Collegiate church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_268870,[],Gulielmus Theobaldi
14058,https://g17.dhi-roma.it/resources/event_3786,APOSTOLIC PROVISION 3786,Hieroniiymi de Pastors,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_68223,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_629,Vicensis,1677-11-19T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Collegiate church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_68223,[],Hieroniiymi de Pastors
14059,https://g17.dhi-roma.it/resources/event_5682,APOSTOLIC PROVISION 5682,Thome de Marsilis,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_91254,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_641,Volaterrana,1622-06-01T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_91254,[],Thome de Marsilis
14060,https://g17.dhi-roma.it/resources/event_13354,APOSTOLIC PROVISION 13354,Joannis Derruppe,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_176308,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_139,Cadurcensis,1678-05-15T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_176308,[],Joannis Derruppe
14061,https://g17.dhi-roma.it/resources/event_18487,APOSTOLIC PROVISION 18487,Egidii Enguehard,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_227833,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_495,Rothomagensis,1678-01-15T00:00:00Z,"Exchange,Administrative reason,act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_227833,[],Egidii Enguehard
14062,https://g17.dhi-roma.it/resources/event_7931,APOSTOLIC PROVISION 7931,Michael Laigneau,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_114550,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_181,Cenomanensis,1622-09-26T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Defined administrative office,Administrative office,Provostship,Monastery,Monastic institutions",,,,,https://g17.dhi-roma.it/raw/element_114550,[],Michael Laigneau
14063,https://g17.dhi-roma.it/resources/event_17776,APOSTOLIC PROVISION 17776,Joannes Arnaldus Torne,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_221939,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_552,Tarbiensis,1678-08-12T00:00:00Z,"Renewed provision,act of grace,apostolic provision,papal grace,Archpriest,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_221939,[],Joannes Arnaldus Torne
14064,https://g17.dhi-roma.it/resources/event_1395,APOSTOLIC PROVISION 1395,Joannis Francisci de Sirottis,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_32392,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_128,Britononiensis,1622-11-16T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_32392,[],Joannis Francisci de Sirottis
14065,https://g17.dhi-roma.it/resources/event_5404,APOSTOLIC PROVISION 5404,Etephanus Fazicus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_87929,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_375,Messanensis,1622-03-21T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_87929,[],Etephanus Fazicus
14066,https://g17.dhi-roma.it/resources/event_855,APOSTOLIC PROVISION 855,Galileus Valeriani,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_32067,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_261,Firmana,1622-11-21T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_32067,[],Galileus Valeriani
14067,https://g17.dhi-roma.it/resources/event_5215,APOSTOLIC PROVISION 5215,Antonii Ioannis Borella,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_85487,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_605,Valentina,1622-02-14T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_85487,[],Antonii Ioannis Borella
14068,https://g17.dhi-roma.it/resources/event_7249,APOSTOLIC PROVISION 7249,Stephanus Morascus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_109094,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_318,Laudensis,1678-09-06T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Archpriest,Liturgical office,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_109094,[],Stephanus Morascus
14069,https://g17.dhi-roma.it/resources/event_22012,APOSTOLIC PROVISION 22012,Dominici Bonccicini Decani,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_263693,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_261,Firmana,1677-12-29T00:00:00Z,"act of grace,apostolic provision,papal grace,Assignment,Dean,Liturgical office,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_263693,[],Dominici Bonccicini Decani
14070,https://g17.dhi-roma.it/resources/event_5860,APOSTOLIC PROVISION 5860,Iosephus se Alpice,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_93328,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_471,Potentina,1622-06-18T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls",,,,,https://g17.dhi-roma.it/raw/element_93328,[],Iosephus se Alpice
14071,https://g17.dhi-roma.it/resources/event_4104,APOSTOLIC PROVISION 4104,Claudius Lassricque,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_71727,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_172,Catalaunensis,1677-10-23T00:00:00Z,"Renewed provision,act of grace,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,Without care of souls,chapel and chaplaincy,Liturgical office",,,,,https://g17.dhi-roma.it/raw/element_71727,[],Claudius Lassricque
14072,https://g17.dhi-roma.it/resources/event_9556,APOSTOLIC PROVISION 9556,Joannis Francisci Vaufranche,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_130502,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_115,Bituricensis,1677-12-29T00:00:00Z,"act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_130502,[],Joannis Francisci Vaufranche
14073,https://g17.dhi-roma.it/resources/event_3629,APOSTOLIC PROVISION 3629,Michael Vaslin,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_64373,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_348,Lucionensis,1622-05-13T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons",,,,,https://g17.dhi-roma.it/raw/element_64373,[],Michael Vaslin
14074,https://g17.dhi-roma.it/resources/event_21379,APOSTOLIC PROVISION 21379,Mauritius de Lippia,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_255412,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_387,Moguntina,1678-04-27T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_255412,[],Mauritius de Lippia
14075,https://g17.dhi-roma.it/resources/event_21229,APOSTOLIC PROVISION 21229,Paulo Ricci,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_254054,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_89,Auximana,1677-11-05T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_254054,[],Paulo Ricci
14076,https://g17.dhi-roma.it/resources/event_21339,APOSTOLIC PROVISION 21339,Vincentius Cabrian,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_255033,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_140,Caesaraugustana,1678-04-16T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_255033,[],Vincentius Cabrian
14077,https://g17.dhi-roma.it/resources/event_5698,APOSTOLIC PROVISION 5698,Hieronimi Vieira,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_91445,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_469,Portugallensis,1622-06-04T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_91445,[],Hieronimi Vieira
14078,https://g17.dhi-roma.it/resources/event_23852,APOSTOLIC PROVISION 23852,Joannis de Baltuena,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_276667,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_305,Ispalensis,1622-12-29T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_276667,[],Joannis de Baltuena
14079,https://g17.dhi-roma.it/resources/event_3419,APOSTOLIC PROVISION 3419,Francicsus de Domenichinis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_62392,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_189,Civitatis Castelli,1678-01-04T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_62392,[],Francicsus de Domenichinis
14080,https://g17.dhi-roma.it/resources/event_19716,APOSTOLIC PROVISION 19716,Joannis Pauli Goani,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_239689,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_557,Terdonensis,1622-09-26T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_239689,[],Joannis Pauli Goani
14081,https://g17.dhi-roma.it/resources/event_92,APOSTOLIC PROVISION 92,Alvarus Hiacynthus de Arguelles Navia Yossoris,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_25033,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_435,Ovetensis,1678-02-10T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Restitution",,,,,https://g17.dhi-roma.it/raw/element_25033,[],Alvarus Hiacynthus de Arguelles Navia Yossoris
14082,https://g17.dhi-roma.it/resources/event_16923,APOSTOLIC PROVISION 16923,Gabrielis Prudhomme,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_213459,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_104,Bellovacensis,1622-02-26T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_213459,[],Gabrielis Prudhomme
14083,https://g17.dhi-roma.it/resources/event_3793,APOSTOLIC PROVISION 3793,Pauli Marona,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_68299,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_629,Vicensis,1678-09-22T00:00:00Z,"act of grace,apostolic provision,papal grace,Referral to a higher authority,death of previous holder,Biographical reasons",,,,,https://g17.dhi-roma.it/raw/element_68299,[],Pauli Marona
14084,https://g17.dhi-roma.it/resources/event_5272,APOSTOLIC PROVISION 5272,Alsarus Crutius,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_86187,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_22,Adiacensis,1622-02-23T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons",,,,,https://g17.dhi-roma.it/raw/element_86187,[],Alsarus Crutius
14085,https://g17.dhi-roma.it/resources/event_19422,APOSTOLIC PROVISION 19422,Petrus firmat,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_236710,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_600,Urgellensis,1622-08-19T00:00:00Z,"act of grace,apostolic provision,papal grace,Undetermined reason,Unknown reason,Without care of souls,rectorship of a prior,Liturgical office,Rectorship,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_236710,[],Petrus firmat
14086,https://g17.dhi-roma.it/resources/event_21080,APOSTOLIC PROVISION 21080,Joannes Petrus Merti,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_252902,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_694,Patavina,1622-05-18T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_252902,[],Joannes Petrus Merti
14087,https://g17.dhi-roma.it/resources/event_16678,APOSTOLIC PROVISION 16678,Iois de Cassand,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_208800,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_499,Ruthenensis,1622-12-01T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_208800,[],Iois de Cassand
14088,https://g17.dhi-roma.it/resources/event_5624,APOSTOLIC PROVISION 5624,Simon Scarpalus,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_90548,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_530,Senensis,1622-05-20T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Collegiate church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_90548,[],Simon Scarpalus
14089,https://g17.dhi-roma.it/resources/event_4424,APOSTOLIC PROVISION 4424,Regulus Armittei,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_77130,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_74,Asculana,1623-01-09T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_77130,[],Regulus Armittei
14090,https://g17.dhi-roma.it/resources/event_18234,APOSTOLIC PROVISION 18234,Ludovici etiam de Portefais,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_225735,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_235,Diensis,1678-03-27T00:00:00Z,"Placing a commenda,act of grace,apostolic provision,papal grace,church,Church institutions,Administrative office,Holder of a canonship,Defined administrative office,Canonship",,,,,https://g17.dhi-roma.it/raw/element_225735,[],Ludovici etiam de Portefais
14091,https://g17.dhi-roma.it/resources/event_8108,APOSTOLIC PROVISION 8108,Dominicus Isderis,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_74892,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_114,Bituntina,1678-07-08T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_74892,[],Dominicus Isderis
14092,https://g17.dhi-roma.it/resources/event_19435,APOSTOLIC PROVISION 19435,Michael Goncales,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_236861,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_435,Ovetensis,1622-08-05T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_236861,[],Michael Goncales
14093,https://g17.dhi-roma.it/resources/event_9868,APOSTOLIC PROVISION 9868,Franicscus Pelisier,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_133996,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_55,Aniciensis,1678-02-13T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,rectorship of a prior,Liturgical office,Rectorship,Order of Saint Benedict,Orders of the monastic tradition",,,,,https://g17.dhi-roma.it/raw/element_133996,[],Franicscus Pelisier
14094,https://g17.dhi-roma.it/resources/event_13339,APOSTOLIC PROVISION 13339,Joannis Dappremont,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_176146,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_336,Lingonensis,1678-05-20T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_176146,[],Joannis Dappremont
14095,https://g17.dhi-roma.it/resources/event_20883,APOSTOLIC PROVISION 20883,Franciscus Novial,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_251290,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_629,Vicensis,1622-06-09T00:00:00Z,"Admission despite lack of suitability,act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_251290,[],Franciscus Novial
14096,https://g17.dhi-roma.it/resources/event_18271,APOSTOLIC PROVISION 18271,Franciscus de la Croix,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_226060,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_455,Pictaviensis,1678-03-30T00:00:00Z,"act of grace,apostolic provision,papal grace,Vacant for an indefinite period,Administrative reason,rectorship of a prior,Liturgical office,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_226060,[],Franciscus de la Croix
14097,https://g17.dhi-roma.it/resources/event_15827,APOSTOLIC PROVISION 15827,Antonius Raygasse,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_200211,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_139,Cadurcensis,1678-07-29T00:00:00Z,"Exchange,Administrative reason,act of grace,apostolic provision,papal grace,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_200211,[],Antonius Raygasse
14098,https://g17.dhi-roma.it/resources/event_21968,APOSTOLIC PROVISION 21968,Gregorius Cordeiro,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_259843,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_207,Conimbricensis,1623-02-13T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_259843,[],Gregorius Cordeiro
14099,https://g17.dhi-roma.it/resources/event_9656,APOSTOLIC PROVISION 9656,Armandus Verraquin,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_65334,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_456,Pientina,1677-12-29T00:00:00Z,"Exchange,Administrative reason,act of grace,apostolic provision,papal grace,rectorship of a prior,Liturgical office,Rectorship,Order of Saint Benedict,Orders of the monastic tradition",,,,,https://g17.dhi-roma.it/raw/element_65334,[],Armandus Verraquin
14100,https://g17.dhi-roma.it/resources/event_10901,APOSTOLIC PROVISION 10901,cognominati Chantelou,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_155144,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,1678-04-02T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_155144,[],cognominati Chantelou
14101,https://g17.dhi-roma.it/resources/event_3461,APOSTOLIC PROVISION 3461,Adrianus Deschamps,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_62960,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_148,Cameracensis,1678-01-25T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",,,,,https://g17.dhi-roma.it/raw/element_62960,[],Adrianus Deschamps
14102,https://g17.dhi-roma.it/resources/event_1997,APOSTOLIC PROVISION 1997,Francisus Obrusson,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_34622,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,1678-04-20T00:00:00Z,"act of grace,apostolic provision,papal grace,Sanction,Falsified crime,Liturgical office,rectorship in a parish church,Rectorship,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_34622,[],Francisus Obrusson
14103,https://g17.dhi-roma.it/resources/event_19779,APOSTOLIC PROVISION 19779,Unknown former possessor,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_240282,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_42,Alifana,1622-10-07T00:00:00Z,"act of grace,apostolic provision,papal grace,Undetermined reason,Unknown reason,Without care of souls",,,,,https://g17.dhi-roma.it/raw/element_240282,[],Unknown former possessor
14104,https://g17.dhi-roma.it/resources/event_7459,APOSTOLIC PROVISION 7459,Petrus Henry,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_111523,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_418,Nivernensis,1678-07-29T00:00:00Z,"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",,,,,https://g17.dhi-roma.it/raw/element_111523,[],Petrus Henry
14105,https://g17.dhi-roma.it/resources/event_8230,APOSTOLIC PROVISION 8230,Scipionis Mallirat seu Maillerat,https://g17.dhi-roma.it/raw/label_159,https://g17.dhi-roma.it/raw/element_116873,former possessor,https://g17.dhi-roma.it/resources/type_97,https://g17.dhi-roma.it/resources/institution_486,Regiensis,1677-10-16T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,Liturgical office,Curate,Parish Church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_116873,[],Scipionis Mallirat seu Maillerat
14106,https://g17.dhi-roma.it/resources/event_25244,APOSTOLIC PROVISION 25244,Petrus Monparler,https://g17.dhi-roma.it/raw/label_158,https://g17.dhi-roma.it/raw/element_292440,providee,https://g17.dhi-roma.it/resources/type_68,https://g17.dhi-roma.it/resources/institution_555,Tarraconensis,1622-11-22T00:00:00Z,"act of grace,apostolic provision,papal grace,Resignation,Public resignation,Biographical reasons,church,Church institutions",,,,,https://g17.dhi-roma.it/raw/element_292440,[],Petrus Monparler
14107,https://g17.dhi-roma.it/resources/event_2208,APOSTOLIC PROVISION 2208,Julius Crucianus,https://g17.dhi-roma.it/raw/label_160,https://g17.dhi-roma.it/raw/element_44111,current possessor,https://g17.dhi-roma.it/resources/type_98,https://g17.dhi-roma.it/resources/institution_483,Recanatensis,1678-09-02T00:00:00Z,"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",,,,,https://g17.dhi-roma.it/raw/element_44111,[],Julius Crucianus
